time,signal
3.725,0.16025
3.733333,0.17435
3.741667,0.18345
3.75,0.1951
3.758333,0.20155
3.766667,0.20765
3.775,0.2163
3.783333,0.21985
3.791667,0.2271
3.8,0.23225
3.808333,0.235
3.816667,0.23545
3.825,0.2367
3.833333,0.23435
3.841667,0.228
3.85,0.22145
3.858333,0.2091
3.866667,0.19935
3.875,0.18575
3.883333,0.17315
3.891667,0.1577
3.9,0.14445
3.908333,0.1313
3.916667,0.12195
3.925,0.11155
3.933333,0.10655
3.941667,0.10205
3.95,0.0973
3.958333,0.09155
3.966667,0.08925
3.975,0.0877
3.983333,0.0851
3.991667,0.08415
4,0.08245
4.008333,0.0821
4.016667,0.08095
4.025,0.08255
4.033333,0.07955
4.041667,0.07955
4.05,0.0769
4.058333,0.07875
4.066667,0.07625
4.075,0.07425
4.083333,0.074
4.091667,0.0729
4.1,0.0727
4.108333,0.0701
4.116667,0.06895
4.125,0.06815
4.133333,0.06565
4.141667,0.06655
4.15,0.06545
4.158333,0.0655
4.166667,0.0646
4.175,0.0654
4.183333,0.06345
4.191667,0.06295
4.2,0.0624
4.208333,0.0636
4.216667,0.06395
4.225,0.0619
4.233333,0.06005
4.241667,0.0632
4.25,0.06225
4.258333,0.0651
4.266667,0.06325
4.275,0.0649
4.283333,0.06285
4.291667,0.06265
4.3,0.0632
4.308333,0.06335
4.316667,0.06415
4.325,0.06275
4.333333,0.06295
4.341667,0.06065
4.35,0.06145
4.358333,0.06055
4.366667,0.05975
4.375,0.0602
4.383333,0.05965
4.391667,0.0602
4.4,0.0607
4.408333,0.06085
4.416667,0.0604
4.425,0.0613
4.433333,0.0596
4.441667,0.0589
4.45,0.05935
4.458333,0.058
4.466667,0.06195
4.475,0.0589
4.483333,0.0602
4.491667,0.0605
4.5,0.0592
4.508333,0.05915
4.516667,0.0594
4.525,0.05955
4.533333,0.0605
4.541667,0.06105
4.55,0.0623
4.558333,0.06025
4.566667,0.06035
4.575,0.05935
4.583333,0.06025
4.591667,0.05785
4.6,0.05865
4.608333,0.05925
4.616667,0.05885
4.625,0.05935
4.633333,0.06
4.641667,0.0593
4.65,0.06125
4.658333,0.0619
4.666667,0.062
4.675,0.06245
4.683333,0.06195
4.691667,0.0624
4.7,0.06395
4.708333,0.06305
4.716667,0.0615
4.725,0.06105
4.733333,0.06035
4.741667,0.05835
4.75,0.05895
4.758333,0.058
4.766667,0.05815
4.775,0.0563
4.783333,0.05625
4.791667,0.055
4.8,0.0533
4.808333,0.05265
4.816667,0.05265
4.825,0.05165
4.833333,0.0531
4.841667,0.05295
4.85,0.05445
4.858333,0.0524
4.866667,0.053
4.875,0.0524
4.883333,0.05305
4.891667,0.0533
4.9,0.05365
4.908333,0.05255
4.916667,0.0533
4.925,0.0521
4.933333,0.0505
4.941667,0.0518
4.95,0.0487
4.958333,0.0465
4.966667,0.04615
4.975,0.04645
4.983333,0.04685
4.991667,0.04745
5,0.04765
5.008333,0.0482
5.016667,0.04755
5.025,0.0487
5.033333,0.049
5.041667,0.04885
5.05,0.049
5.058333,0.04935
5.066667,0.0495
5.075,0.0499
5.083333,0.0497
5.091667,0.04695
5.1,0.047
5.108333,0.04615
5.116667,0.0469
5.125,0.04635
5.133333,0.04565
5.141667,0.04635
5.15,0.04785
5.158333,0.0467
5.166667,0.0471
5.175,0.04745
5.183333,0.0482
5.191667,0.04785
5.2,0.0516
5.208333,0.05265
5.216667,0.05795
5.225,0.06545
5.233333,0.07615
5.241667,0.08715
5.25,0.10125
5.258333,0.11835
5.266667,0.13435
5.275,0.152
5.283333,0.16935
5.291667,0.18045
5.3,0.19145
5.308333,0.19445
5.316667,0.19475
5.325,0.1936
