time,signal
11.283333,-1.8801
11.291667,-1.8828
11.3,-1.88755
11.308333,-1.88895
11.316667,-1.8895
11.325,-1.8908
11.333333,-1.8902
11.341667,-1.89105
11.35,-1.89045
11.358333,-1.8901
11.366667,-1.8909
11.375,-1.8886
11.383333,-1.88885
11.391667,-1.88655
11.4,-1.88605
11.408333,-1.8853
11.416667,-1.88515
11.425,-1.88335
11.433333,-1.8844
11.441667,-1.88425
11.45,-1.88375
11.458333,-1.88615
11.466667,-1.88675
11.475,-1.8862
11.483333,-1.8847
11.491667,-1.88495
11.5,-1.8876
11.508333,-1.8855
11.516667,-1.88615
11.525,-1.8882
11.533333,-1.88745
11.541667,-1.8884
11.55,-1.88735
11.558333,-1.8863
11.566667,-1.8861
11.575,-1.88355
11.583333,-1.8857
11.591667,-1.88465
11.6,-1.88155
11.608333,-1.8781
11.616667,-1.87605
11.625,-1.87125
11.633333,-1.8635
11.641667,-1.8583
11.65,-1.8524
11.658333,-1.84485
11.666667,-1.83685
11.675,-1.8279
11.683333,-1.81945
11.691667,-1.8106
11.7,-1.80215
11.708333,-1.79385
11.716667,-1.785
11.725,-1.7778
11.733333,-1.77065
11.741667,-1.7635
11.75,-1.7565
11.758333,-1.7515
11.766667,-1.74705
11.775,-1.7424
11.783333,-1.73845
11.791667,-1.73515
11.8,-1.7355
11.808333,-1.73515
11.816667,-1.7374
11.825,-1.7385
11.833333,-1.7436
11.841667,-1.74655
11.85,-1.7531
11.858333,-1.75695
11.866667,-1.7646
11.875,-1.7729
11.883333,-1.77855
11.891667,-1.7888
11.9,-1.79885
11.908333,-1.80805
11.916667,-1.8178
11.925,-1.82595
11.933333,-1.8342
11.941667,-1.8454
11.95,-1.8552
11.958333,-1.8642
11.966667,-1.87085
11.975,-1.88045
11.983333,-1.89025
11.991667,-1.8965
12,-1.9043
12.008333,-1.90985
12.016667,-1.9148
12.025,-1.92215
12.033333,-1.92935
12.041667,-1.93325
12.05,-1.94015
12.058333,-1.94355
12.066667,-1.94655
12.075,-1.9506
12.083333,-1.95265
12.091667,-1.9539
12.1,-1.95495
12.108333,-1.95585
12.116667,-1.9571
12.125,-1.95695
12.133333,-1.955
12.141667,-1.95675
12.15,-1.9535
12.158333,-1.95185
12.166667,-1.9515
12.175,-1.9467
12.183333,-1.9423
12.191667,-1.9402
12.2,-1.9349
12.208333,-1.9307
12.216667,-1.92655
12.225,-1.92155
12.233333,-1.9169
12.241667,-1.91295
12.25,-1.9085
12.258333,-1.9056
12.266667,-1.90155
12.275,-1.8994
12.283333,-1.89445
12.291667,-1.89355
12.3,-1.8921
12.308333,-1.893
12.316667,-1.8922
12.325,-1.89425
12.333333,-1.8942
12.341667,-1.89605
12.35,-1.89835
12.358333,-1.9022
12.366667,-1.90475
12.375,-1.90675
12.383333,-1.91195
12.391667,-1.9134
12.4,-1.91825
12.408333,-1.92125
12.416667,-1.92375
12.425,-1.92815
12.433333,-1.9309
12.441667,-1.93605
12.45,-1.9391
12.458333,-1.94355
12.466667,-1.94685
12.475,-1.95165
12.483333,-1.95575
12.491667,-1.9588
12.5,-1.96365
12.508333,-1.9678
12.516667,-1.97175
12.525,-1.97525
12.533333,-1.98215
12.541667,-1.98325
12.55,-1.98925
12.558333,-1.99405
12.566667,-1.99955
12.575,-2.00225
12.583333,-2.00705
12.591667,-2.0123
12.6,-2.0153
12.608333,-2.02115
12.616667,-2.025
12.625,-2.02955
12.633333,-2.03285
12.641667,-2.03565
12.65,-2.0404
12.658333,-2.0441
12.666667,-2.0473
12.675,-2.0487
12.683333,-2.0511
12.691667,-2.05665
12.7,-2.05735
12.708333,-2.0604
12.716667,-2.0624
12.725,-2.0647
12.733333,-2.067
12.741667,-2.07015
12.75,-2.07025
12.758333,-2.0735
12.766667,-2.0742
12.775,-2.07705
12.783333,-2.07795
12.791667,-2.0794
12.8,-2.0821
12.808333,-2.0834
12.816667,-2.08445
12.825,-2.08355
12.833333,-2.08505
12.841667,-2.08735
12.85,-2.0895
12.858333,-2.08885
12.866667,-2.0902
12.875,-2.0907
12.883333,-2.09145
12.891667,-2.0937
12.9,-2.09345
12.908333,-2.09455
12.916667,-2.09375
12.925,-2.0955
12.933333,-2.0963
12.941667,-2.0998
12.95,-2.09715
12.958333,-2.10055
12.966667,-2.0998
12.975,-2.1003
12.983333,-2.0997
12.991667,-2.0999
13,-2.10105
13.008333,-2.1012
13.016667,-2.1013
13.025,-2.102
13.033333,-2.1027
13.041667,-2.10155
13.05,-2.1026
13.058333,-2.10195
13.066667,-2.10175
13.075,-2.10345
13.083333,-2.1023
13.091667,-2.10525
13.1,-2.104
13.108333,-2.1036
13.116667,-2.10205
13.125,-2.1003
13.133333,-2.101
13.141667,-2.1014
13.15,-2.09975
13.158333,-2.09905
13.166667,-2.10025
13.175,-2.0994
13.183333,-2.0993
13.191667,-2.10055
13.2,-2.0985
13.208333,-2.09905
13.216667,-2.09915
13.225,-2.09835
13.233333,-2.09835
13.241667,-2.0993
13.25,-2.1009
13.258333,-2.10015
13.266667,-2.1002
13.275,-2.1011
13.283333,-2.10325
13.291667,-2.10435
13.3,-2.10405
13.308333,-2.10535
13.316667,-2.10655
13.325,-2.1085
13.333333,-2.10865
13.341667,-2.10845
13.35,-2.1101
13.358333,-2.11335
13.366667,-2.1142
13.375,-2.11255
13.383333,-2.1151
13.391667,-2.11595
13.4,-2.11595
13.408333,-2.1173
13.416667,-2.1202
13.425,-2.12035
13.433333,-2.12185
13.441667,-2.12245
13.45,-2.1239
13.458333,-2.12445
13.466667,-2.12405
13.475,-2.126
13.483333,-2.12695
13.491667,-2.12725
13.5,-2.1283
13.508333,-2.1296
13.516667,-2.1297
13.525,-2.131
13.533333,-2.1328
13.541667,-2.1331
13.55,-2.1354
13.558333,-2.1349
13.566667,-2.13515
13.575,-2.1366
13.583333,-2.13875
13.591667,-2.13655
13.6,-2.1371
13.608333,-2.13915
13.616667,-2.1406
13.625,-2.14065
13.633333,-2.14075
13.641667,-2.14065
13.65,-2.14195
13.658333,-2.13995
13.666667,-2.14135
13.675,-2.1407
13.683333,-2.1374
13.691667,-2.14065
13.7,-2.1415
13.708333,-2.13835
13.716667,-2.1372
13.725,-2.1379
13.733333,-2.13465
13.741667,-2.1346
13.75,-2.12855
13.758333,-2.1243
13.766667,-2.11895
13.775,-2.1118
13.783333,-2.10245
13.791667,-2.0914
13.8,-2.0772
13.808333,-2.0566
13.816667,-2.03125
13.825,-1.99895
13.833333,-1.9548
13.841667,-1.8959
13.85,-1.82005
13.858333,-1.71845
13.866667,-1.58775
13.875,-1.416
13.883333,-1.19915
13.891667,-0.9189
13.9,-0.55995
13.908333,-0.10845
13.916667,0.45495
13.925,1.1539
13.933333,2.00805
13.941667,3.0416
13.95,4.26745
13.958333,5.7005
13.966667,7.3442
13.975,9.1933
13.983333,11.2273
13.991667,13.41555
14,15.71435
14.008333,18.07625
14.016667,20.44335
14.025,22.756
14.033333,24.95855
14.041667,27.01135
14.05,28.88375
14.058333,30.55435
14.066667,32.0156
14.075,33.2689
14.083333,34.319851
14.091667,35.177101
14.1,35.847151
14.108333,36.345351
14.116667,36.690801
14.125,36.890601
14.133333,36.962651
14.141667,36.915151
14.15,36.758551
14.158333,36.507251
14.166667,36.156001
14.175,35.717151
14.183333,35.200551
14.191667,34.608401
14.2,33.949701
14.208333,33.22315
14.216667,32.4394
14.225,31.60255
14.233333,30.71475
14.241667,29.7834
14.25,28.8082
14.258333,27.79855
14.266667,26.7541
14.275,25.6881
14.283333,24.6017
14.291667,23.4946
14.3,22.38015
14.308333,21.2562
14.316667,20.1236
14.325,18.9902
14.333333,17.8642
14.341667,16.7499
14.35,15.6464
14.358333,14.5588
14.366667,13.4983
14.375,12.46145
14.383333,11.45475
14.391667,10.4796
14.4,9.5411
14.408333,8.64045
14.416667,7.7809
14.425,6.963
14.433333,6.19025
14.441667,5.4625
14.45,4.77935
14.458333,4.14155
14.466667,3.5446
14.475,2.99165
14.483333,2.48255
14.491667,2.0129
14.5,1.58375
14.508333,1.19105
14.516667,0.8356
14.525,0.51305
14.533333,0.22155
14.541667,-0.03985
14.55,-0.2769
14.558333,-0.4851
14.566667,-0.6745
14.575,-0.8407
14.583333,-0.98495
14.591667,-1.11755
14.6,-1.2304
14.608333,-1.33105
14.616667,-1.4226
14.625,-1.50045
14.633333,-1.5699
14.641667,-1.6284
14.65,-1.68205
14.658333,-1.72995
14.666667,-1.7712
14.675,-1.8074
14.683333,-1.8386
14.691667,-1.86745
14.7,-1.8935
14.708333,-1.91505
14.716667,-1.935
14.725,-1.95225
14.733333,-1.96845
14.741667,-1.9806
14.75,-1.99275
14.758333,-2.0046
14.766667,-2.01475
14.775,-2.02425
14.783333,-2.0342
14.791667,-2.03915
14.8,-2.04685
14.808333,-2.05355
14.816667,-2.05765
14.825,-2.0645
14.833333,-2.07185
14.841667,-2.0757
14.85,-2.0826
14.858333,-2.0874
14.866667,-2.09435
14.875,-2.1002
14.883333,-2.1053
14.891667,-2.10895
14.9,-2.11365
14.908333,-2.11915
14.916667,-2.1243
14.925,-2.1302
14.933333,-2.1344
14.941667,-2.13805
14.95,-2.14535
14.958333,-2.14855
14.966667,-2.1539
14.975,-2.1586
14.983333,-2.16235
14.991667,-2.1683
15,-2.1734
15.008333,-2.17515
15.016667,-2.1783
15.025,-2.18355
15.033333,-2.18735
15.041667,-2.191
15.05,-2.19205
15.058333,-2.1942
15.066667,-2.1954
15.075,-2.1952
15.083333,-2.1969
15.091667,-2.19755
15.1,-2.1971
15.108333,-2.19685
15.116667,-2.1987
15.125,-2.19835
15.133333,-2.1974
15.141667,-2.19735
15.15,-2.1957
15.158333,-2.1971
15.166667,-2.1944
15.175,-2.1945
15.183333,-2.194
15.191667,-2.1929
15.2,-2.19255
15.208333,-2.19315
15.216667,-2.18925
15.225,-2.18835
15.233333,-2.18975
15.241667,-2.18945
15.25,-2.18935
15.258333,-2.1894
15.266667,-2.1905
15.275,-2.19255
15.283333,-2.19605
15.291667,-2.19695
15.3,-2.1996
15.308333,-2.2019
15.316667,-2.20465
15.325,-2.2079
15.333333,-2.21245
15.341667,-2.21515
15.35,-2.21895
15.358333,-2.2226
15.366667,-2.22635
15.375,-2.2293
15.383333,-2.2336
15.391667,-2.2374
15.4,-2.24235
15.408333,-2.24485
15.416667,-2.2469
15.425,-2.25255
15.433333,-2.25555
15.441667,-2.26015
15.45,-2.26415
15.458333,-2.26695
15.466667,-2.2694
15.475,-2.27305
15.483333,-2.27505
15.491667,-2.2779
15.5,-2.2806
15.508333,-2.2821
15.516667,-2.28245
15.525,-2.284
15.533333,-2.28625
15.541667,-2.28795
15.55,-2.28905
15.558333,-2.29
15.566667,-2.29095
15.575,-2.2892
15.583333,-2.29215
15.591667,-2.29305
15.6,-2.29115
15.608333,-2.2935
15.616667,-2.29525
15.625,-2.2952
15.633333,-2.2952
15.641667,-2.29615
15.65,-2.29705
15.658333,-2.2963
15.666667,-2.29735
15.675,-2.29705
15.683333,-2.297
15.691667,-2.29575
15.7,-2.29545
15.708333,-2.29715
15.716667,-2.29765
15.725,-2.29685
15.733333,-2.29815
15.741667,-2.3008
15.75,-2.2998
15.758333,-2.30075
15.766667,-2.30095
15.775,-2.3004
15.783333,-2.30145
15.791667,-2.30135
15.8,-2.3009
15.808333,-2.30135
15.816667,-2.3027
15.825,-2.30375
15.833333,-2.30485
15.841667,-2.3064
15.85,-2.30475
15.858333,-2.3072
15.866667,-2.30665
15.875,-2.30715
15.883333,-2.3085
15.891667,-2.30775
15.9,-2.3105
15.908333,-2.31135
15.916667,-2.31175
15.925,-2.31395
15.933333,-2.314
15.941667,-2.3133
15.95,-2.31345
15.958333,-2.31205
15.966667,-2.31205
15.975,-2.31205
15.983333,-2.3128
15.991667,-2.31425
16,-2.31355
16.008333,-2.3156
16.016667,-2.3136
16.025,-2.313
16.033333,-2.31455
16.041667,-2.31525
16.05,-2.31415
16.058333,-2.31505
16.066667,-2.31765
16.075,-2.31675
16.083333,-2.317
16.091667,-2.3165
16.1,-2.31735
16.108333,-2.3173
16.116667,-2.31915
16.125,-2.317
16.133333,-2.3178
16.141667,-2.31935
16.15,-2.3202
16.158333,-2.32095
16.166667,-2.3206
16.175,-2.32225
16.183333,-2.3235
16.191667,-2.3234
16.2,-2.3239
16.208333,-2.3269
16.216667,-2.328
16.225,-2.3291
16.233333,-2.3307
16.241667,-2.3304
16.25,-2.3308
16.258333,-2.3323
16.266667,-2.33425
16.275,-2.33415
16.283333,-2.3359
16.291667,-2.3355
16.3,-2.3366
16.308333,-2.33785
16.316667,-2.33975
16.325,-2.34035
16.333333,-2.34255
16.341667,-2.3443
16.35,-2.3434
16.358333,-2.34475
16.366667,-2.3459
16.375,-2.34975
16.383333,-2.34925
16.391667,-2.3498
16.4,-2.3499
16.408333,-2.3521
16.416667,-2.35165
16.425,-2.3538
16.433333,-2.3541
16.441667,-2.35565
16.45,-2.3581
16.458333,-2.359
16.466667,-2.36025
16.475,-2.36
16.483333,-2.3619
16.491667,-2.3638
16.5,-2.36595
16.508333,-2.3682
16.516667,-2.3662
16.525,-2.37045
16.533333,-2.37105
16.541667,-2.3708
16.55,-2.3717
16.558333,-2.3716
16.566667,-2.37395
16.575,-2.3754
16.583333,-2.37215
16.591667,-2.3724
16.6,-2.3757
16.608333,-2.37595
16.616667,-2.37475
16.625,-2.37585
16.633333,-2.37495
16.641667,-2.3765
16.65,-2.3769
16.658333,-2.37595
16.666667,-2.3764
16.675,-2.3768
16.683333,-2.37515
16.691667,-2.37595
16.7,-2.37605
16.708333,-2.3743
16.716667,-2.3735
16.725,-2.3725
16.733333,-2.3753
16.741667,-2.3744
16.75,-2.3731
16.758333,-2.3723
16.766667,-2.3739
16.775,-2.37165
16.783333,-2.373
16.791667,-2.3739
16.8,-2.37425
16.808333,-2.3759
16.816667,-2.37445
16.825,-2.37665
16.833333,-2.37545
16.841667,-2.37575
16.85,-2.37815
16.858333,-2.37765
16.866667,-2.379
16.875,-2.37935
16.883333,-2.3814
16.891667,-2.3822
16.9,-2.3822
16.908333,-2.38415
16.916667,-2.38555
16.925,-2.3879
16.933333,-2.39005
16.941667,-2.3906
16.95,-2.39345
16.958333,-2.3939
16.966667,-2.39645
16.975,-2.3962
16.983333,-2.39695
16.991667,-2.3989
17,-2.40075
17.008333,-2.4003
17.016667,-2.40305
17.025,-2.403
17.033333,-2.40655
17.041667,-2.40595
17.05,-2.40585
17.058333,-2.4072
17.066667,-2.4088
17.075,-2.4101
17.083333,-2.4085
17.091667,-2.41155
17.1,-2.4118
17.108333,-2.41065
17.116667,-2.4113
17.125,-2.41315
17.133333,-2.4094
17.141667,-2.41075
17.15,-2.41235
17.158333,-2.4115
17.166667,-2.4109
17.175,-2.4114
17.183333,-2.41225
17.191667,-2.41235
17.2,-2.41235
17.208333,-2.41265
17.216667,-2.41095
17.225,-2.4112
17.233333,-2.41185
17.241667,-2.4112
17.25,-2.4116
17.258333,-2.41195
17.266667,-2.4114
17.275,-2.41175
17.283333,-2.4134
17.291667,-2.4113
17.3,-2.4102
17.308333,-2.41085
17.316667,-2.41205
17.325,-2.4128
17.333333,-2.41235
17.341667,-2.41225
17.35,-2.4132
17.358333,-2.41285
17.366667,-2.4144
17.375,-2.41425
17.383333,-2.41375
17.391667,-2.41415
17.4,-2.4136
17.408333,-2.41555
17.416667,-2.4188
17.425,-2.4186
17.433333,-2.41775
17.441667,-2.41835
17.45,-2.4196
17.458333,-2.4204
17.466667,-2.42
17.475,-2.4217
17.483333,-2.42365
17.491667,-2.42475
17.5,-2.42645
17.508333,-2.42585
17.516667,-2.4271
17.525,-2.42745
17.533333,-2.42895
17.541667,-2.43045
17.55,-2.43295
17.558333,-2.4336
17.566667,-2.43435
17.575,-2.4344
17.583333,-2.43575
17.591667,-2.4369
17.6,-2.4375
17.608333,-2.438
17.616667,-2.4368
17.625,-2.4386
17.633333,-2.4399
17.641667,-2.4388
17.65,-2.44055
17.658333,-2.43975
17.666667,-2.4411
17.675,-2.44155
17.683333,-2.44315
17.691667,-2.44505
17.7,-2.4436
17.708333,-2.44595
17.716667,-2.44425
17.725,-2.44655
17.733333,-2.4481
17.741667,-2.4457
17.75,-2.44675
17.758333,-2.44785
17.766667,-2.44925
17.775,-2.4507
17.783333,-2.44925
17.791667,-2.4519
17.8,-2.45275
17.808333,-2.45395
17.816667,-2.45265
17.825,-2.4557
17.833333,-2.4567
17.841667,-2.45715
17.85,-2.4596
17.858333,-2.4612
17.866667,-2.46325
17.875,-2.46345
17.883333,-2.4662
17.891667,-2.467
17.9,-2.46875
17.908333,-2.47015
17.916667,-2.46945
17.925,-2.472
17.933333,-2.4735
17.941667,-2.47485
17.95,-2.4748
17.958333,-2.476
17.966667,-2.47785
17.975,-2.481
17.983333,-2.4832
17.991667,-2.48475
18,-2.48715
18.008333,-2.4888
18.016667,-2.49095
18.025,-2.4895
18.033333,-2.4899
18.041667,-2.49305
18.05,-2.4925
18.058333,-2.49325
18.066667,-2.49655
18.075,-2.49745
18.083333,-2.4995
18.091667,-2.50105
18.1,-2.50285
18.108333,-2.50365
18.116667,-2.5051
18.125,-2.50905
18.133333,-2.51055
18.141667,-2.5122
18.15,-2.51335
18.158333,-2.51555
18.166667,-2.5162
18.175,-2.51645
18.183333,-2.5168
18.191667,-2.51955
18.2,-2.5215
18.208333,-2.5222
18.216667,-2.5258
18.225,-2.52765
18.233333,-2.52775
18.241667,-2.5282
18.25,-2.5312
18.258333,-2.5333
18.266667,-2.53575
18.275,-2.53745
18.283333,-2.53975
18.291667,-2.5432
18.3,-2.5453
18.308333,-2.5476
18.316667,-2.55075
18.325,-2.55175
18.333333,-2.5542
18.341667,-2.5556
18.35,-2.559
18.358333,-2.5642
18.366667,-2.56515
18.375,-2.5649
18.383333,-2.5689
18.391667,-2.57185
18.4,-2.5759
18.408333,-2.5778
18.416667,-2.58115
18.425,-2.58545
18.433333,-2.588
18.441667,-2.5912
18.45,-2.59605
18.458333,-2.5979
18.466667,-2.6031
18.475,-2.60485
18.483333,-2.6111
18.491667,-2.61315
18.5,-2.61505
18.508333,-2.6201
18.516667,-2.6232
18.525,-2.62725
18.533333,-2.63185
18.541667,-2.6337
18.55,-2.6403
18.558333,-2.6417
18.566667,-2.6464
18.575,-2.6511
18.583333,-2.65405
18.591667,-2.6592
18.6,-2.6638
18.608333,-2.66585
18.616667,-2.67055
18.625,-2.6749
18.633333,-2.6794
18.641667,-2.68355
18.65,-2.6893
18.658333,-2.6918
18.666667,-2.69515
18.675,-2.69905
18.683333,-2.70475
18.691667,-2.70825
18.7,-2.71305
18.708333,-2.71615
18.716667,-2.72175
18.725,-2.7247
18.733333,-2.7323
18.741667,-2.7362
18.75,-2.7405
18.758333,-2.74385
18.766667,-2.7481
18.775,-2.7509
18.783333,-2.7561
18.791667,-2.7613
18.8,-2.7652
18.808333,-2.7684
18.816667,-2.77305
18.825,-2.7764
18.833333,-2.78005
18.841667,-2.7818
18.85,-2.7859
18.858333,-2.79085
18.866667,-2.7945
18.875,-2.798
18.883333,-2.8022
18.891667,-2.8066
18.9,-2.81035
18.908333,-2.81425
18.916667,-2.817
18.925,-2.8203
18.933333,-2.8242
18.941667,-2.8272
18.95,-2.83155
18.958333,-2.8343
18.966667,-2.8379
18.975,-2.84055
18.983333,-2.84435
18.991667,-2.8481
19,-2.8511
19.008333,-2.85585
19.016667,-2.8588
19.025,-2.8643
19.033333,-2.8687
19.041667,-2.8732
19.05,-2.87895
19.058333,-2.8812
19.066667,-2.88505
19.075,-2.8918
19.083333,-2.89535
19.091667,-2.90075
19.1,-2.90525
19.108333,-2.90865
19.116667,-2.91335
19.125,-2.9189
19.133333,-2.9252
19.141667,-2.93055
19.15,-2.93565
19.158333,-2.94165
19.166667,-2.9469
19.175,-2.9517
19.183333,-2.9569
19.191667,-2.9636
19.2,-2.96835
19.208333,-2.9734
19.216667,-2.97735
19.225,-2.98275
19.233333,-2.99
19.241667,-2.9942
19.25,-2.99815
19.258333,-3.0031
19.266667,-3.00535
19.275,-3.0121
19.283333,-3.01765
19.291667,-3.02375
19.3,-3.02675
19.308333,-3.03085
19.316667,-3.03635
19.325,-3.0407
19.333333,-3.0448
19.341667,-3.0507
19.35,-3.05465
19.358333,-3.0584
19.366667,-3.06365
19.375,-3.06635
19.383333,-3.0702
19.391667,-3.0742
19.4,-3.07705
19.408333,-3.0815
19.416667,-3.0837
19.425,-3.08935
19.433333,-3.0911
19.441667,-3.09465
19.45,-3.09685
19.458333,-3.09895
19.466667,-3.1033
19.475,-3.1072
19.483333,-3.1071
19.491667,-3.10945
19.5,-3.11
19.508333,-3.1116
19.516667,-3.1128
19.525,-3.11445
19.533333,-3.1151
19.541667,-3.11565
19.55,-3.11625
19.558333,-3.1151
19.566667,-3.11595
19.575,-3.117
19.583333,-3.11885
19.591667,-3.11585
19.6,-3.11815
19.608333,-3.1185
19.616667,-3.11885
19.625,-3.1177
19.633333,-3.12065
19.641667,-3.12035
19.65,-3.12085
19.658333,-3.12125
19.666667,-3.12275
19.675,-3.12345
19.683333,-3.1247
19.691667,-3.127
19.7,-3.1289
19.708333,-3.1313
19.716667,-3.1327
19.725,-3.1353
19.733333,-3.1373
19.741667,-3.13995
19.75,-3.1439
19.758333,-3.14665
19.766667,-3.15105
19.775,-3.15555
19.783333,-3.1598
19.791667,-3.1635
19.8,-3.16355
19.808333,-3.168
19.816667,-3.17235
19.825,-3.1732
19.833333,-3.1769
19.841667,-3.17785
19.85,-3.18055
19.858333,-3.1832
19.866667,-3.18685
19.875,-3.1877
19.883333,-3.1906
19.891667,-3.19305
19.9,-3.19475
19.908333,-3.1962
19.916667,-3.19775
19.925,-3.2011
19.933333,-3.20335
19.941667,-3.20365
19.95,-3.205
19.958333,-3.20545
19.966667,-3.2078
19.975,-3.2104
19.983333,-3.21155
19.991667,-3.2151
20,-3.21705
20.008333,-3.2193
20.016667,-3.223
20.025,-3.22505
20.033333,-3.22925
20.041667,-3.23045
20.05,-3.2326
20.058333,-3.23325
20.066667,-3.23625
20.075,-3.24015
20.083333,-3.2411
20.091667,-3.24035
20.1,-3.2417
20.108333,-3.2433
20.116667,-3.24245
20.125,-3.2441
20.133333,-3.2457
20.141667,-3.247
20.15,-3.24655
20.158333,-3.24715
20.166667,-3.24765
20.175,-3.2484
20.183333,-3.2492
20.191667,-3.24945
20.2,-3.24915
20.208333,-3.25095
20.216667,-3.2518
20.225,-3.25235
20.233333,-3.2522
20.241667,-3.2518
20.25,-3.2516
20.258333,-3.2518
20.266667,-3.25255
20.275,-3.25145
20.283333,-3.2538
20.291667,-3.25235
20.3,-3.2525
20.308333,-3.2516
20.316667,-3.2521
20.325,-3.2522
20.333333,-3.25155
20.341667,-3.25115
20.35,-3.252
20.358333,-3.25325
20.366667,-3.25225
20.375,-3.2522
20.383333,-3.25245
20.391667,-3.25405
20.4,-3.25135
20.408333,-3.2522
20.416667,-3.25155
20.425,-3.2511
20.433333,-3.2506
20.441667,-3.2515
20.45,-3.2522
20.458333,-3.25075
20.466667,-3.25245
20.475,-3.2503
20.483333,-3.25225
20.491667,-3.2508
20.5,-3.2502
20.508333,-3.25275
20.516667,-3.25135
20.525,-3.25125
20.533333,-3.25295
20.541667,-3.25215
20.55,-3.25105
20.558333,-3.2507
20.566667,-3.25095
20.575,-3.2511
20.583333,-3.2512
20.591667,-3.252
20.6,-3.251
20.608333,-3.25175
20.616667,-3.2519
20.625,-3.2517
20.633333,-3.2519
20.641667,-3.2518
20.65,-3.2508
20.658333,-3.2541
20.666667,-3.25325
20.675,-3.2546
20.683333,-3.2544
20.691667,-3.25485
20.7,-3.2535
20.708333,-3.2552
20.716667,-3.2538
20.725,-3.25335
20.733333,-3.2535
20.741667,-3.25365
20.75,-3.25325
20.758333,-3.25365
20.766667,-3.2528
20.775,-3.25315
20.783333,-3.25235
20.791667,-3.2514
20.8,-3.25315
20.808333,-3.25175
20.816667,-3.2522
20.825,-3.2509
20.833333,-3.25155
20.841667,-3.2489
20.85,-3.2487
20.858333,-3.2462
20.866667,-3.24425
20.875,-3.2428
20.883333,-3.2404
20.891667,-3.23765
20.9,-3.2319
20.908333,-3.22655
20.916667,-3.2147
20.925,-3.1991
20.933333,-3.17535
20.941667,-3.14085
20.95,-3.0889
20.958333,-3.009
20.966667,-2.89275
20.975,-2.7205
20.983333,-2.4745
20.991667,-2.1192
21,-1.6224
21.008333,-0.94035
21.016667,-0.0258
21.025,1.17365
21.033333,2.69585
21.041667,4.56215
21.05,6.7579
21.058333,9.2341
21.066667,11.89495
21.075,14.6116
21.083333,17.24035
21.091667,19.6548
21.1,21.76595
21.108333,23.5278
21.116667,24.93375
21.125,26.0038
21.133333,26.7681
21.141667,27.257
21.15,27.49685
21.158333,27.5084
21.166667,27.3045
21.175,26.8916
21.183333,26.2694
21.191667,25.442
21.2,24.4048
21.208333,23.15775
21.216667,21.7142
21.225,20.0868
21.233333,18.3039
21.241667,16.3964
21.25,14.4198
21.258333,12.42115
21.266667,10.4489
21.275,8.5523
21.283333,6.77965
21.291667,5.1598
21.3,3.7049
21.308333,2.43415
21.316667,1.3456
21.325,0.43405
21.333333,-0.31795
21.341667,-0.92525
21.35,-1.41065
21.358333,-1.7894
21.366667,-2.0852
21.375,-2.31285
21.383333,-2.48635
21.391667,-2.6183
21.4,-2.71835
21.408333,-2.7959
21.416667,-2.856
21.425,-2.90295
21.433333,-2.9395
21.441667,-2.96775
21.45,-2.9933
21.458333,-3.01235
21.466667,-3.03015
21.475,-3.045
21.483333,-3.0557
21.491667,-3.06765
21.5,-3.07485
21.508333,-3.0822
21.516667,-3.0872
21.525,-3.08945
21.533333,-3.09295
21.541667,-3.09405
21.55,-3.09515
21.558333,-3.0973
21.566667,-3.0981
21.575,-3.09685
21.583333,-3.09555
21.591667,-3.0969
21.6,-3.09555
21.608333,-3.09615
21.616667,-3.09545
21.625,-3.09355
21.633333,-3.0934
21.641667,-3.09185
21.65,-3.0925
21.658333,-3.09165
21.666667,-3.08985
21.675,-3.08895
21.683333,-3.0859
21.691667,-3.0839
21.7,-3.0804
21.708333,-3.0753
21.716667,-3.06875
21.725,-3.0634
21.733333,-3.05315
21.741667,-3.04015
21.75,-3.02495
21.758333,-3.00875
21.766667,-2.9863
21.775,-2.95735
21.783333,-2.92815
21.791667,-2.88995
21.8,-2.84875
21.808333,-2.803
21.816667,-2.759
21.825,-2.7159
21.833333,-2.67035
21.841667,-2.6329
21.85,-2.60465
21.858333,-2.5834
21.866667,-2.57585
21.875,-2.57755
21.883333,-2.59175
21.891667,-2.61535
21.9,-2.6447
21.908333,-2.6804
21.916667,-2.7178
21.925,-2.7537
21.933333,-2.78755
21.941667,-2.8146
21.95,-2.83695
21.958333,-2.8517
21.966667,-2.8615
21.975,-2.86675
21.983333,-2.86745
21.991667,-2.86795
22,-2.86845
22.008333,-2.86895
22.016667,-2.87355
22.025,-2.88025
22.033333,-2.88685
22.041667,-2.8966
22.05,-2.9045
22.058333,-2.9162
22.066667,-2.92555
22.075,-2.9321
22.083333,-2.93935
22.091667,-2.94455
22.1,-2.94965
22.108333,-2.9542
22.116667,-2.9589
22.125,-2.96535
22.133333,-2.97405
22.141667,-2.98185
22.15,-2.98805
22.158333,-2.99545
22.166667,-2.9992
22.175,-3.00105
22.183333,-2.9986
22.191667,-2.9934
22.2,-2.9835
22.208333,-2.96745
22.216667,-2.9436
22.225,-2.9132
22.233333,-2.8779
22.241667,-2.8372
22.25,-2.7886
22.258333,-2.7385
22.266667,-2.68895
22.275,-2.6396
22.283333,-2.59895
22.291667,-2.5655
22.3,-2.54535
22.308333,-2.5367
22.316667,-2.5385
22.325,-2.55585
22.333333,-2.5804
22.341667,-2.61095
22.35,-2.6465
22.358333,-2.681
